time,touch_count,last_touch_delay
1488145298,0,4208969
1488145315,0,4225975
1488145331,0,4241996
1488145347,0,4258010
1488145362,0,4273057
1488145377,0,4288113
1488145378,0,4288810
1488145378,0,4288857
1488145393,0,4304018
1488145409,0,4319972
1488145424,0,4335029
1488145439,0,4350051
1488145454,0,4365078
1488145469,0,4380105
1488145484,0,4395136
1488145499,0,4410183
1488145514,0,4425206
1488145529,0,4440229
1488145546,0,4456982
1488145562,0,4472974
1488145578,0,4488940
1488145593,0,4503990
1488145609,0,4519947
1488145625,0,4535969
1488145641,0,4551973
1488145657,0,4567920
1488145672,0,4582978
1488145689,0,4599996
1488145690,0,4600704
1488145690,0,4600755
1488145705,0,4616001
1488145720,0,4631055
1488145736,0,4646951
1488145752,0,4662947
1488145767,0,4677997
1488145782,0,4693045
1488145798,0,4708949
1488145815,0,4725931
1488145831,0,4741946
1488145847,0,4757967
1488145863,0,4773982
1488145878,0,4789026
1488145894,0,4804982
1488145910,0,4820948
1488145925,0,4836025
1488145942,0,4852972
1488145957,0,4868022
1488145973,0,4883973
1488145989,0,4899994
1488145990,0,4900629
1488145990,0,4900697
1488146005,0,4916002
1488146020,0,4931033
1488146036,0,4946936
1488146051,0,4961983
1488146067,0,4978001
1488146082,0,4993386
1488146098,0,5008668
1488146113,0,5023731
1488146129,0,5039970
1488146144,0,5055251
1488146159,0,5070304
1488146175,0,5085938
1488146191,0,5101949
1488146206,0,5116997
1488146221,0,5132068
1488146236,0,5147130
1488146253,0,5164026
1488146269,0,5179961
1488146284,0,5195023
1488146299,0,5210073
1488146300,0,5210737
1488146300,0,5210788
1488146314,0,5225139
1488146329,0,5240200
1488146346,0,5256997
1488146361,0,5272353
1488146377,0,5287743
1488146393,0,5303982
1488146408,0,5319143
1488146423,0,5334166
1488146438,0,5349220
1488146454,0,5364928
1488146469,0,5379983
1488146484,0,5395049
1488146500,0,5411012
1488146515,0,5426056
1488146532,0,5443027
1488146548,0,5458606
1488146563,0,5473649
1488146578,0,5488699
1488146593,0,5503751
1488146609,0,5519993
1488146610,0,5520651
1488146610,0,5520701
1488146624,0,5535050
1488146639,0,5550101
1488146656,0,5566993
1488146672,0,5582930
1488146688,0,5598923
1488146704,0,5614982
1488146719,0,5630035
1488146735,0,5645973
1488146750,0,5661029
1488146765,0,5676066
1488146782,0,5692990
1488146797,0,5708051
1488146813,0,5724237
1488146829,0,5739986
1488146844,0,5755038
1488146860,0,5770918
1488146876,0,5786908
1488146893,0,5803988
1488146909,0,5819992
1488146910,0,5820819
1488146910,0,5820874
1488146925,0,5835981
1488146941,0,5852003
1488146957,0,5867953
1488146973,0,5883959
1488146990,0,5900956
1488147005,0,5916005
1488147021,0,5931942
1488147037,0,5947946
1488147052,0,5962994
1488147068,0,5978913
1488147084,0,5994925
1488147100,0,6010948
1488147115,0,6026257
1488147132,0,6042952
1488147148,0,6058987
1488147164,0,6074925
1488147180,0,6090978
1488147196,0,6106936
1488147212,0,6122975
1488147213,0,6123545
1488147213,0,6123599
1488147228,0,6139032
1488147243,0,6154095
1488147258,0,6169167
1488147273,0,6184220
1488147290,0,6200977
1488147307,0,6217958
1488147322,0,6233013
1488147337,0,6248068
1488147352,0,6263118
1488147368,0,6278971
1488147384,0,6294945
1488147399,0,6309994
1488147414,0,6325043
1488147430,0,6340979
1488147445,0,6356035
1488147460,0,6371391
1488147477,0,6387991
1488147492,0,6403084
1488147509,0,6419945
1488147525,0,6435933
1488147526,0,6436534
1488147526,0,6436589
1488147540,0,6451316
1488147557,0,6467971
1488147573,0,6483971
1488147590,0,6500930
1488147606,0,6516946
1488147622,0,6532945
1488147638,0,6549000
1488147654,0,6564976
1488147671,0,6581870
1488147687,0,6597964
1488147703,0,6613947
1488147718,0,6628981
1488147733,0,6644015
1488147749,0,6659929
1488147765,0,6675977
1488147781,0,6691861
1488147796,0,6707226
1488147812,0,6722969
1488147828,0,6738980
1488147829,0,6739500
1488147829,0,6739552
1488147843,0,6754023
1488147860,0,6771020
1488147876,0,6786982
1488147892,0,6802955
1488147907,0,6818048
1488147923,0,6833963
1488147939,0,6849976
1488147954,0,6865024
1488147969,0,6880085
1488147985,0,6895993
1488148000,0,6911018
1488148015,0,6926070
1488148030,0,6941115
1488148047,0,6958004
1488148062,0,6973060
1488148078,0,6988977
1488148093,0,7004020
1488148109,0,7020019
1488148125,0,7035975
1488148141,0,7051937
1488148142,0,7052567
1488148142,0,7052615
1488148156,0,7066987
1488148173,0,7083957
1488148189,0,7099969
1488148205,0,7115963
1488148221,0,7131939
1488148237,0,7147751
1488148253,0,7164144
1488148270,0,7181192
1488148285,0,7196236
1488148300,0,7211284
1488148317,0,7228168
1488148334,0,7244723
1488148349,0,7260193
1488148365,0,7276218
1488148381,0,7292204
1488148398,0,7309258
1488148413,0,7324311
1488148428,0,7339376
1488148444,0,7355261
1488148445,0,7355764
1488148445,0,7355814
1488148460,0,7371230
1488148477,0,7388226
1488148493,0,7404182
1488148509,0,7420194
1488148525,0,7436253
1488148541,0,7452233
1488148557,0,7468227
1488148572,0,7483284
1488148588,0,7499239
1488148604,0,7514943
1488148620,0,7531233
1488148635,0,7546300
1488148651,0,7562247
1488148668,0,7579249
1488148684,0,7595237
1488148700,0,7611235
1488148716,0,7627233
1488148733,0,7644241
1488148749,0,7660245
1488148750,0,7660826
1488148750,0,7660881
1488148765,0,7676215
1488148781,0,7692201
1488148797,0,7708220
1488148813,0,7724269
1488148830,0,7741260
1488148845,0,7756312
1488148862,0,7773259
1488148878,0,7789235
1488148894,0,7805214
1488148910,0,7821238
1488148926,0,7837265
1488148942,0,7853213
1488148958,0,7869274
1488148974,0,7885231
1488148990,0,7901257
1488149006,0,7917209
1488149021,0,7932247
1488149037,0,7948292
1488149052,0,7963343
1488149053,0,7963962
1488149053,0,7963999
1488149067,0,7978395
1488149082,0,7993446
1488149099,0,8010264
1488149115,0,8026269
1488149130,0,8041325
1488149146,0,8057281
1488149162,0,8073301
1488149177,0,8088360
1488149193,0,8104236
1488149209,0,8120283
1488149225,0,8136305
1488149241,0,8152264
1488149257,0,8168250
1488149273,0,8184200
1488149288,0,8199257
1488149303,0,8214305
1488149319,0,8230277
1488149334,0,8245332
1488149349,0,8260375
1488149365,0,8276289
1488149366,0,8276925
1488149366,0,8276955
1488149381,0,8292257
1488149397,0,8308295
1488149413,0,8324210
1488149428,0,8339262
1488149444,0,8354610
1488149459,0,8370224
1488149479,0,8390452
1488149495,0,8406267
1488149510,0,8421475
1488149526,0,8437214
1488149541,0,8452281
1488149557,0,8468254
1488149573,0,8484249
1488149589,0,8500272
1488149604,0,8515322
1488149619,0,8530372
1488149634,0,8545433
1488149650,0,8561292
1488149666,0,8577236
1488149667,0,8577811
1488149667,0,8577863
1488149701,0,8612204
1488149717,0,8628229
1488149732,0,8643289
1488149747,0,8658318
1488149762,0,8673365
1488149778,0,8689282
1488149793,0,8704351
1488149808,0,8719403
1488149824,0,8735301
1488149840,0,8751252
1488149855,0,8766433
1488149871,0,8782282
1488149886,0,8797336
1488149902,0,8813280
1488149918,0,8829232
1488149934,0,8845296
1488149950,0,8861282
1488149966,0,8877238
1488149967,0,8878040
1488149967,0,8878082
1488150279,0,9189820
1488150279,0,9189881
1488150294,0,9204545
1488150309,0,9219860
1488150325,0,9236225
1488150340,0,9251276
1488150356,0,9267254
1488150371,0,9282318
1488150386,0,9297366
1488150401,0,9312416
1488150417,0,9328209
1488150433,0,9344237
1488150449,0,9360237
1488150466,0,9377240
1488150481,0,9392294
1488150497,0,9408251
1488150512,0,9423295
1488150528,0,9439284
1488150543,0,9454343
1488150558,0,9469378
1488150575,0,9486128
1488149981,0,8892289
1488149997,0,8908265
1488150012,0,8923315
1488150028,0,8939232
1488150043,0,8954280
1488150059,0,8970286
1488150075,0,8986261
1488150090,0,9001334
1488150106,0,9017299
1488150122,0,9033013
1488150137,0,9048061
1488150153,0,9064297
1488150168,0,9079464
1488150184,0,9094487
1488150199,0,9110228
1488150215,0,9126242
1488150231,0,9142236
1488150246,0,9157282
1488150261,0,9172336
1488150278,0,9189257
1488150590,0,9501486
1488150591,0,9502153
1488150591,0,9502205
1488150606,0,9516911
1488150621,0,9532484
1488150637,0,9547529
1488150652,0,9562969
1488150667,0,9578326
1488150684,0,9595270
1488150701,0,9612274
1488150716,0,9627420
1488150731,0,9642475
1488150748,0,9659278
1488150763,0,9674348
1488150791,0,9702243
1488150808,0,9719219
1488150823,0,9734275
1488150838,0,9749358
1488150853,0,9764409
1488150868,0,9779458
1488150884,0,9794507
1488150899,0,9810266
1488150900,0,9810934
1488150900,0,9810977
1488150914,0,9825327
1488150931,0,9842237
1488150947,0,9857836
1488150962,0,9873275
1488150978,0,9889236
1488150994,0,9905258
1488151010,0,9921321
1488151026,0,9937272
1488151043,0,9954215
1488151059,0,9969982
1488151075,0,9986291
1488151091,0,10002267
1488151107,0,10018223
1488151122,0,10033276
1488151137,0,10048336
1488151153,0,10064305
1488151168,0,10079365
1488151183,0,10094420
1488151200,0,10110858
1488151200,0,10111483
1488151201,0,10111540
1488151215,0,10126206
1488151231,0,10142287
1488151247,0,10158286
1488151262,0,10173335
1488151278,0,10189295
1488151294,0,10205232
1488151311,0,10222245
1488151327,0,10238234
1488151344,0,10254732
1488151359,0,10270286
1488151375,0,10286263
1488151391,0,10302247
1488151407,0,10318230
1488151422,0,10333283
1488151440,0,10351385
1488151457,0,10368270
1488151472,0,10383318
1488151488,0,10399267
1488151504,0,10415285
1488151505,0,10415808
1488151505,0,10415834
1488151520,0,10431258
1488151537,0,10448230
1488151552,0,10463435
1488151567,0,10478458
1488151583,0,10494237
1488151599,0,10510224
1488151615,0,10526249
1488151631,0,10541494
1488151646,0,10557233
1488151661,0,10572252
1488151677,0,10587978
1488151693,0,10604233
1488151709,0,10620236
1488151725,0,10636232
1488151741,0,10652233
1488151757,0,10668250
1488151773,0,10684234
1488151790,0,10701251
1488151805,0,10716313
1488151806,0,10716897
1488151806,0,10716922
1488151821,0,10732274
1488151837,0,10748231
1488151853,0,10764222
1488151869,0,10780238
1488151885,0,10796233
1488151901,0,10812210
1488151916,0,10827236
1488151932,0,10843263
1488151949,0,10860236
1488151966,0,10877245
1488151982,0,10893221
1488151997,0,10908247
1488152012,0,10923297
1488152028,0,10939286
1488152044,0,10955314
1488152061,0,10972257
1488152077,0,10988257
1488152093,0,11004279
1488152109,0,11020316
1488152110,0,11020892
1488152110,0,11020949
1488152125,0,11036296
1488152141,0,11052235
1488152158,0,11069299
1488152173,0,11084353
1488152190,0,11101284
1488152205,0,11116329
1488152220,0,11131390
1488152235,0,11146441
1488152252,0,11163301
1488152268,0,11179329
1488152284,0,11195274
1488152300,0,11211261
1488152315,0,11226316
1488152331,0,11242248
1488152347,0,11258288
1488152363,0,11274299
1488152379,0,11290239
1488152394,0,11305294
1488152410,0,11321309
1488152411,0,11321879
1488152411,0,11321925
1488152425,0,11336365
1488152441,0,11352276
1488152457,0,11368251
1488152473,0,11384251
1488152489,0,11400266
1488152505,0,11416281
1488152521,0,11432222
1488152537,0,11448238
1488152552,0,11463289
1488152569,0,11480270
1488152584,0,11495323
1488152600,0,11511254
1488152616,0,11527268
1488152632,0,11543301
1488152648,0,11559348
1488152663,0,11574395
1488152678,0,11589440
1488152695,0,11606292
1488152711,0,11622304
1488152712,0,11622980
1488152712,0,11623036
1488152727,0,11638246
1488152742,0,11653298
1488152758,0,11669289
1488152774,0,11685283
1488152790,0,11701281
1488152807,0,11718288
1488152823,0,11734268
1488152838,0,11749315
1488152854,0,11765287
1488152870,0,11781252
1488152885,0,11796317
1488152901,0,11812249
1488152917,0,11828302
1488152933,0,11844256
1488152948,0,11859278
1488152964,0,11875310
1488152980,0,11891252
1488152996,0,11907290
1488153011,0,11922349
1488153012,0,11923121
1488153012,0,11923164
1488153026,0,11937397
1488153041,0,11952449
1488153057,0,11967497
1488153073,0,11984276
1488153089,0,12000243
1488153105,0,12016298
1488153120,0,12031316
1488153136,0,12046570
1488153151,0,12062237
1488153167,0,12078288
1488153183,0,12094253
1488153199,0,12110282
1488153215,0,12126296
1488153231,0,12142320
1488153247,0,12158283
1488153264,0,12175279
1488153279,0,12190336
1488153295,0,12206261
1488153311,0,12222299
1488153326,0,12237360
1488153327,0,12238012
1488153327,0,12238069
1488153341,0,12252406
1488153358,0,12269288
1488153374,0,12285285
1488153391,0,12302304
1488153407,0,12318246
1488153423,0,12334296
1488153439,0,12350317
1488153455,0,12365630
1488153470,0,12380684
1488153486,0,12397311
1488153502,0,12413292
1488153519,0,12430270
1488153535,0,12446298
1488153550,0,12461333
1488153565,0,12476375
1488153581,0,12492292
1488153597,0,12508299
1488153612,0,12523351
1488153628,0,12539278
1488153629,0,12539852
1488153629,0,12539904
1488153643,0,12554357
1488153660,0,12571301
1488153676,0,12587314
1488153692,0,12603285
1488153708,0,12619282
1488153724,0,12635310
1488153740,0,12651253
1488153757,0,12668248
1488153773,0,12684301
1488153789,0,12700255
1488153805,0,12716256
1488153820,0,12731304
1488153835,0,12746357
1488153851,0,12762271
1488153867,0,12778282
1488153882,0,12793324
1488153898,0,12809057
1488153913,0,12824390
1488153928,0,12839451
1488153929,0,12840089
1488153929,0,12840135
1488153944,0,12854572
1488153959,0,12869621
1488153974,0,12884673
1488153990,0,12901304
1488154005,0,12916352
1488154022,0,12933302
1488154038,0,12949280
1488154053,0,12964327
1488154068,0,12979385
1488154083,0,12994439
1488154100,0,13011298
1488154116,0,13027261
1488154132,0,13043260
1488154148,0,13059249
1488154165,0,13076283
1488154181,0,13092275
1488154196,0,13107302
1488154212,0,13123247
1488154227,0,13138296
1488154242,0,13153350
1488154243,0,13154078
1488154243,0,13154133
1488154257,0,13168400
1488154272,0,13183457
1488154289,0,13200255
1488154305,0,13216058
1488154322,0,13233266
1488154339,0,13250317
1488154354,0,13265376
1488154371,0,13282300
1488154386,0,13297355
1488154402,0,13313279
1488154418,0,13328683
1488154433,0,13344317
1488154448,0,13359441
1488154463,0,13374479
1488154479,0,13389525
1488154494,0,13404582
1488154509,0,13419625
1488154524,0,13434718
1488154539,0,13450071
1488154555,0,13466304
1488154556,0,13466889
1488154556,0,13466937
1488154570,0,13481365
1488154585,0,13496411
1488154601,0,13512279
1488154616,0,13527324
1488154631,0,13542381
1488154646,0,13557433
1488154662,0,13572497
1488154677,0,13587738
1488154692,0,13602771
1488154707,0,13618007
1488154722,0,13633065
1488154737,0,13648115
1488154752,0,13663276
1488154768,0,13679250
1488154783,0,13694316
1488154798,0,13709387
1488154813,0,13724411
1488154828,0,13739460
1488154844,0,13754508
1488154859,0,13770326
1488154860,0,13770945
1488154860,0,13770999
1488154874,0,13785381
1488154889,0,13800444
1488154905,0,13815585
1488154920,0,13830622
1488154935,0,13845643
1488154950,0,13861232
1488154966,0,13876568
1488154981,0,13891708
1488154996,0,13906763
1488155011,0,13921815
1488155027,0,13938276
1488155043,0,13954281
1488155058,0,13969336
1488155074,0,13984511
1488155089,0,13999567
1488155104,0,14014827
1488155119,0,14030142
1488155135,0,14045538
1488155151,0,14062246
1488155167,0,14078266
1488155183,0,14094158
1488155190,0,14100593
1488155190,0,14100645
1488155199,0,14109497
1488155214,0,14124904
1488155230,0,14141270
1488155245,0,14156317
1488155260,0,14171426
1488155275,0,14186473
1488155291,0,14201708
1488155307,0,14218264
1488155322,0,14233325
1488155337,0,14248380
1488155353,0,14264331
1488155369,0,14280312
1488155385,0,14296130
1488155400,0,14311169
1488155415,0,14326217
1488155430,0,14341261
1488155445,0,14356322
1488155462,0,14373312
1488155478,0,14388525
1488155478,0,14389016
1488155478,0,14389062
1488155493,0,14403668
1488155508,0,14419273
1488155525,0,14436271
1488155540,0,14451332
1488155555,0,14466373
1488155571,0,14482290
1488155586,0,14497346
1488155602,0,14513315
1488155617,0,14528366
1488155632,0,14543420
1488155649,0,14560319
1488155665,0,14576314
1488155680,0,14591342
1488155696,0,14606609
1488155711,0,14621856
1488155727,0,14638291
1488155742,0,14653344
1488155757,0,14668403
1488155772,0,14683441
1488155788,0,14699309
1488155789,0,14699915
1488155789,0,14699977
1488155803,0,14714352
1488155819,0,14730280
1488155834,0,14745338
1488155849,0,14760387
1488155865,0,14776351
1488155881,0,14792323
1488155897,0,14808305
1488155912,0,14823356
1488155927,0,14838414
1488155943,0,14854298
1488155958,0,14869353
1488155973,0,14884409
1488155988,0,14899481
1488156004,0,14915303
1488156019,0,14930355
1488156035,0,14945532
1488156050,0,14961247
1488156066,0,14977312
1488156084,0,14995293
1488156099,0,15010418
1488156100,0,15011062
1488156100,0,15011112
1488156115,0,15026318
1488156131,0,15042325
1488156147,0,15058263
1488156162,0,15073296
1488156177,0,15088319
1488156193,0,15104310
1488156210,0,15120723
1488156225,0,15136055
1488156240,0,15151329
1488156257,0,15168349
1488156272,0,15183392
1488156287,0,15198452
1488156303,0,15213493
1488156319,0,15230328
1488156335,0,15246267
1488156350,0,15261316
1488156367,0,15278303
1488156382,0,15293338
1488156397,0,15308395
1488156414,0,15325353
1488156415,0,15325862
1488156415,0,15325922
1488156429,0,15340415
1488156446,0,15356533
1488156463,0,15374134
1488156479,0,15389822
1488156494,0,15405329
1488156509,0,15420366
1488156524,0,15435415
1488156539,0,15450469
1488156556,0,15467286
1488156573,0,15484225
1488156590,0,15501270
1488156605,0,15516316
1488156621,0,15532324
1488156636,0,15547376
1488156652,0,15563320
1488156667,0,15578387
1488156684,0,15595295
1488156700,0,15611295
1488156716,0,15627310
1488156717,0,15627877
1488156717,0,15627918
1488156732,0,15642570
1488156748,0,15659281
1488156763,0,15674336
1488156780,0,15691303
1488156795,0,15706353
1488156810,0,15721399
1488156827,0,15737698
1488156843,0,15754313
1488156858,0,15769367
1488156873,0,15784420
1488156889,0,15800276
1488156905,0,15816302
1488156921,0,15832262
1488156936,0,15847317
1488156951,0,15862377
1488156967,0,15878313
1488156982,0,15893360
1488156998,0,15909142
1488157014,0,15925274
1488157030,0,15941328
1488157031,0,15941899
1488157031,0,15941936
1488157045,0,15956372
1488157060,0,15971431
1488157075,0,15986472
1488157091,0,16002282
1488157107,0,16018318
1488157122,0,16033376
1488157137,0,16048436
1488157152,0,16063478
1488157168,0,16078562
1488157184,0,16095256
1488157200,0,16111331
1488157215,0,16126372
1488157231,0,16142312
1488157247,0,16158293
1488157262,0,16173366
1488157278,0,16189315
1488157293,0,16204379
1488157308,0,16219416
1488157324,0,16235312
1488157340,0,16251358
1488157341,0,16252151
1488157341,0,16252198
1488157355,0,16266434
1488157371,0,16281487
1488157386,0,16296542
1488157401,0,16312279
1488157416,0,16327331
1488157431,0,16342367
1488157447,0,16358277
1488157462,0,16373333
1488157478,0,16389282
1488157495,0,16406302
1488157511,0,16421612
1488157526,0,16436645
1488157541,0,16451958
1488157557,0,16468284
1488157572,0,16483335
1488157588,0,16499301
1488157603,0,16514343
1488157619,0,16530319
1488157634,0,16545381
1488157649,0,16560446
1488157650,0,16561146
1488157650,0,16561201
1488157666,0,16577321
1488157681,0,16592366
1488157697,0,16608119
1488157712,0,16623409
1488157728,0,16639329
1488157743,0,16654381
1488157759,0,16670310
1488157774,0,16685340
1488157790,0,16701314
1488157805,0,16716342
1488157822,0,16733299
1488157839,0,16750319
1488157855,0,16766334
1488157871,0,16782307
1488157886,0,16797365
1488157901,0,16812408
1488157916,0,16827459
1488157932,0,16842517
1488157948,0,16859294
1488157964,0,16875327
1488157965,0,16875908
1488157965,0,16875948
1488157979,0,16890377
1488157995,0,16906311
1488158010,0,16921338
1488158027,0,16938326
1488158043,0,16954346
1488158058,0,16969394
1488158073,0,16984440
1488158089,0,16999490
1488158104,0,17015346
1488158120,0,17031312
1488158135,0,17046433
1488158150,0,17061482
1488158166,0,17077350
1488158183,0,17094266
1488158199,0,17110304
1488158215,0,17126351
1488158231,0,17142306
1488158246,0,17157362
1488158261,0,17172416
1488158276,0,17187472
1488158277,0,17188094
1488158277,0,17188147
1488158292,0,17203283
1488158309,0,17219917
1488158325,0,17236330
1488158340,0,17251373
1488158357,0,17268326
1488158373,0,17284316
1488158389,0,17300314
1488158404,0,17315381
1488158420,0,17331325
1488158437,0,17348319
1488158454,0,17365329
1488158469,0,17380384
1488158486,0,17397336
1488158501,0,17412376
1488158517,0,17428301
1488158532,0,17443334
1488158547,0,17458365
1488158562,0,17473418
1488158578,0,17489335
1488158579,0,17489954
1488158579,0,17489990
1488158593,0,17504380
1488158609,0,17520312
1488158625,0,17536311
1488158641,0,17552337
1488158656,0,17567412
1488158672,0,17583302
1488158688,0,17599255
1488158703,0,17614314
1488158719,0,17629651
1488158735,0,17646287
1488158751,0,17662310
1488158767,0,17678278
1488158783,0,17694293
1488158799,0,17710309
1488158815,0,17726335
1488158831,0,17742157
1488158847,0,17758337
1488158862,0,17773396
1488158878,0,17789312
1488158894,0,17805354
1488158895,0,17805876
1488158895,0,17805923
1488158910,0,17821337
1488158926,0,17837325
1488158943,0,17854304
1488158959,0,17870323
1488158975,0,17886307
1488158991,0,17902323
1488159007,0,17918343
1488159024,0,17935289
1488159040,0,17951296
1488159055,0,17966355
1488159071,0,17982352
1488159087,0,17998268
1488159102,0,18013313
1488159118,0,18029339
1488159134,0,18045311
1488159151,0,18062270
1488159167,0,18078324
1488159183,0,18094351
1488159199,0,18110316
1488159200,0,18110810
1488159200,0,18110863
1488159215,0,18126348
1488159232,0,18143354
1488159248,0,18159294
1488159264,0,18175379
1488159279,0,18190401
1488159295,0,18206331
1488159311,0,18222300
1488159327,0,18238272
1488159342,0,18253340
1488159359,0,18270289
1488159375,0,18286336
1488159392,0,18303330
1488159408,0,18319287
1488159424,0,18335293
1488159440,0,18351333
1488159455,0,18366388
1488159470,0,18381443
1488159486,0,18397344
1488159502,0,18413316
1488159503,0,18413910
1488159503,0,18413952
1488159519,0,18430349
1488159535,0,18446297
1488159551,0,18462318
1488159567,0,18478350
1488159582,0,18493400
1488159598,0,18509304
1488159614,0,18525281
1488159629,0,18540330
1488159644,0,18555382
1488159659,0,18570436
1488159675,0,18585492
1488159690,0,18601287
1488159705,0,18616335
1488159720,0,18631398
1488159736,0,18647280
1488159752,0,18663296
1488159767,0,18678350
1488159783,0,18694330
1488159799,0,18710298
1488159815,0,18726335
1488159816,0,18726990
1488159816,0,18727041
1488159830,0,18741383
1488159845,0,18756451
1488159861,0,18772372
1488159876,0,18787416
1488159891,0,18802470
1488159908,0,18819345
1488159924,0,18835395
1488159940,0,18851312
1488159956,0,18867308
1488159972,0,18883345
1488159988,0,18899284
1488160003,0,18914340
1488160020,0,18931329
1488160035,0,18946387
1488160051,0,18962313
1488160067,0,18978338
1488160083,0,18994305
1488160099,0,19010275
1488160115,0,19026266
1488160131,0,19042292
1488160132,0,19042893
1488160132,0,19042940
1488160147,0,19058351
1488160163,0,19074283
1488160178,0,19089335
1488160194,0,19105309
1488160210,0,19121346
1488160227,0,19138301
1488160242,0,19153364
1488160258,0,19169355
1488160274,0,19185371
1488160290,0,19201308
1488160306,0,19217333
1488160323,0,19234365
1488160340,0,19251297
1488160357,0,19268293
1488160373,0,19284311
1488160389,0,19300317
1488160405,0,19316290
1488160421,0,19332298
1488160437,0,19348316
1488160438,0,19348903
1488160438,0,19348949
1488160453,0,19364330
1488160468,0,19379469
1488160485,0,19396318
1488160501,0,19412287
1488160517,0,19428259
1488160533,0,19444258
1488160549,0,19460296
1488160565,0,19476331
1488160581,0,19492303
1488160598,0,19509290
1488160614,0,19525309
1488160630,0,19541284
1488160646,0,19557254
1488160661,0,19572284
1488160676,0,19587330
1488160691,0,19602411
1488160707,0,19618314
1488160748,0,19659300
1488160764,0,19675297
1488160765,0,19675920
1488160765,0,19675973
1488160780,0,19691317
1488160796,0,19707293
1488160811,0,19722341
1488160828,0,19739287
1488160843,0,19754336
1488160859,0,19770335
1488160875,0,19786306
1488160891,0,19802315
1488160907,0,19818284
1488160923,0,19834298
1488160939,0,19850290
1488160955,0,19866252
1488160971,0,19882310
1488160987,0,19898297
1488161003,0,19914271
1488161019,0,19930302
1488161034,0,19945356
1488161050,0,19961286
1488161066,0,19977283
1488161067,0,19977908
1488161067,0,19977960
1488161081,0,19992325
1488161096,0,20007376
1488161112,0,20023329
1488161127,0,20038468
1488161143,0,20053520
1488161159,0,20070312
1488161175,0,20086321
1488161192,0,20103272
1488161208,0,20119323
1488161225,0,20136320
1488161241,0,20152315
1488161257,0,20168293
1488161273,0,20184331
1488161289,0,20200260
1488161306,0,20217308
1488161321,0,20232327
1488161337,0,20248257
1488161353,0,20264317
1488161369,0,20280347
1488161370,0,20280936
1488161370,0,20280984
1488161384,0,20295428
1488161400,0,20310487
1488161415,0,20326301
1488161432,0,20343121
1488161448,0,20359313
1488161463,0,20374353
1488161479,0,20390314
1488161495,0,20406289
1488161510,0,20421335
1488161525,0,20436385
1488161542,0,20453295
1488161557,0,20468316
1488161573,0,20484327
1488161588,0,20499405
1488161604,0,20515331
1488161620,0,20531306
1488161635,0,20546354
1488161650,0,20561411
1488161666,0,20577385
1488161681,0,20592429
1488161682,0,20593115
1488161682,0,20593170
1488161696,0,20607479
1488161713,0,20624285
1488161730,0,20641309
1488161746,0,20657309
1488161761,0,20672371
1488161778,0,20689296
1488161793,0,20704359
1488161810,0,20721297
1488161826,0,20737359
1488161842,0,20753320
1488161858,0,20769320
1488161874,0,20785293
1488161890,0,20801296
1488161906,0,20817331
1488161921,0,20832353
1488161937,0,20848299
1488161954,0,20865306
1488161969,0,20880354
1488161984,0,20895412
1488161985,0,20896094
1488161985,0,20896156
1488162001,0,20912332
1488162017,0,20928296
1488162033,0,20944316
1488162049,0,20960328
1488162065,0,20976327
1488162080,0,20991356
1488162095,0,21006415
1488162112,0,21023346
1488162127,0,21038395
1488162143,0,21054288
1488162159,0,21070137
1488162175,0,21086326
1488162191,0,21102317
1488162208,0,21119354
1488162223,0,21134407
1488162239,0,21150343
1488162255,0,21166364
1488162271,0,21182314
1488162286,0,21197370
1488162287,0,21198095
1488162287,0,21198150
1488162301,0,21212406
1488162317,0,21228306
1488162333,0,21244272
1488162350,0,21261345
1488162366,0,21277305
1488162382,0,21293340
1488162399,0,21310347
1488162415,0,21326341
1488162431,0,21342303
1488162447,0,21358289
1488162462,0,21373344
1488162478,0,21389333
1488162493,0,21404382
1488162509,0,21420134
1488162525,0,21436354
1488162541,0,21452346
1488162557,0,21468331
1488162573,0,21484345
1488162589,0,21500263
1488162590,0,21500911
1488162590,0,21500961
1488162605,0,21516373
1488162621,0,21532302
1488162638,0,21549267
1488162654,0,21565337
1488162669,0,21580395
1488162685,0,21596358
1488162701,0,21612323
1488162717,0,21628284
1488162733,0,21644310
1488162749,0,21660290
1488162765,0,21676331
1488162781,0,21692363
1488162797,0,21708299
1488162813,0,21724292
1488162829,0,21740404
1488162844,0,21755459
1488162860,0,21771309
1488162875,0,21786365
1488162892,0,21803337
1488162893,0,21803988
1488162893,0,21804041
1488162908,0,21819372
1488162924,0,21835329
1488162940,0,21851301
1488162957,0,21868366
1488162973,0,21884314
1488162989,0,21900323
1488163005,0,21916273
1488163022,0,21933296
1488163038,0,21949325
1488163054,0,21965308
1488163070,0,21981323
1488163086,0,21997349
1488163101,0,22012412
1488163117,0,22028313
1488163133,0,22044298
1488163149,0,22060329
1488163165,0,22076308
1488163181,0,22092315
1488163197,0,22108341
1488163198,0,22108963
1488163198,0,22109008
1488163213,0,22124291
1488163229,0,22140301
1488163244,0,22155426
1488163259,0,22170469
1488163276,0,22187352
1488163292,0,22203350
1488163308,0,22219343
1488163324,0,22235344
1488163340,0,22251325
1488163356,0,22267350
1488163372,0,22283388
1488163387,0,22298429
1488163403,0,22314362
1488163418,0,22329481
1488163434,0,22345348
1488163450,0,22361317
1488163466,0,22377316
1488163481,0,22392399
1488163496,0,22407440
1488163512,0,22422504
