time,onoff
1488953283,1
1488953319,0
1488951821,1
1488952037,0
1488954594,1
1488954596,0
1488954597,1
1488954617,0
1488954703,1
1488954753,0
1488954773,1
1488954845,0
1488954846,1
1488954887,0
1488954954,1
1488954955,0
1488954961,1
1488955002,0
1488955297,1
1488955368,0
1488955471,1
1488955474,0
1488955650,1
1488955721,0
1488955943,1
1488955978,0
1488960221,1
1488960237,0
1488960280,1
1488960495,0
1488960563,1
1488960597,0
1488960681,1
1488960720,0
1488960721,1
1488960873,0
1488961313,1
1488961330,0
1488961990,1
1488962037,0
1488962492,1
1488962532,0
1488979700,0
1488979714,1
1488979722,0
1488984659,1
1488984673,0
1488986955,1
1488986965,0
1488986989,1
1488987022,0
1488987027,1
1488987183,0
1488987365,1
1488987375,0
1488987783,1
1488987793,0
1488988676,1
1488988695,0
1488989281,1
1488989308,0
1488991269,1
1488991284,0
1488992006,1
1488992016,0
1488992728,1
1488992731,0
1488994098,1
1488994238,0
1488994617,1
1488994620,0
1488995447,1
1488995490,0
1488997087,1
1488997104,0
1488997653,1
1488997877,0
1488998187,1
1488998219,0
1488998403,1
1488998467,0
1488999241,1
1488999341,0
1489000732,1
1489000752,0
1489001016,1
1489001035,0
1489004453,1
1489005588,1
1489005588,0
1489032002,1
1489032030,0
1489035223,1
1489035233,0
1489036329,1
1489036591,0
1489037961,1
1489037971,0
1489038093,1
1489038094,0
1489059142,0
1489059317,1
1489059505,0
1489059719,1
1489059741,0
1489059834,1
1489059841,0
1489060179,1
1489060185,0
1489060976,1
1489045511,1
1489045541,0
1489045541,1
1489045545,0
1489045717,1
1489045734,0
1489045784,1
1489045846,0
1489045949,1
1489045992,0
1489046081,1
1489046461,0
1489046534,1
1489072160,1
1489072163,0
1489072215,1
1489072216,0
1489072668,1
1489072680,0
1489072780,1
1489072790,0
1489066321,1
1489066335,0
1489066644,1
1489066660,0
1489067681,1
1489067692,0
1489062737,1
1489062739,0
1489063239,1
1489063413,0
1489064092,1
1489064102,0
1489064250,1
1489064251,0
1489041023,1
1489041045,0
1489041999,1
1489042142,0
1489042147,1
1489042162,0
1489042194,1
1489042205,0
1489057297,1
1489057304,0
1489057697,1
1489057713,0
1489057715,1
1489057722,0
1489058037,1
1489058048,0
1489058426,1
1489058436,0
1489058517,1
1489058650,0
1489059033,1
1489055874,0
1489056427,1
1489056458,0
1489056459,1
1489056478,0
1489056848,1
1489056892,0
1489056922,1
1489056932,0
1489056945,1
1489056958,0
1489057101,1
1489057109,0
1489068603,1
1489068614,0
1489068730,1
1489068759,0
1489068791,1
1489068802,0
1489069643,1
1489069644,0
1489069854,1
1489069869,0
1489069889,1
1489069891,0
1489064564,1
1489064589,0
1489064705,1
1489064790,0
1489064863,1
1489065005,0
1489065493,1
1489065655,0
1489065748,1
1489065750,0
1489066134,1
1489066158,0
1489044214,1
1489044248,0
1489044312,1
1489044335,0
1489044784,1
1489044803,0
1489070562,1
1489070565,0
1489071289,1
1489071314,0
1489071398,1
1489071507,0
1489050640,1
1489050646,0
1489051052,1
1489051067,0
1489046894,0
1489046951,1
1489047123,0
1489047256,1
1489047383,0
1489047585,1
1489047604,0
1489047690,1
1489047854,0
1489048049,1
1489048244,0
1489048397,1
1489048533,0
1489048663,1
1489048838,0
1489048974,1
1489049099,0
1489049122,1
1489049143,0
1489049414,1
1489049430,0
1489049507,1
1489049512,0
1489049611,1
1489049612,0
1489049654,1
1489049657,0
1489049933,1
1489049963,0
1489050039,1
1489050061,0
1489050090,1
1489050108,0
1489060991,0
1489061333,1
1489061341,0
1489061346,1
1489061359,0
1489061550,1
1489061668,0
1489061767,1
1489062279,0
1489062372,1
1489062373,0
1489042370,1
1489042399,0
1489042590,1
1489042610,0
1489042750,1
1489042814,0
1489043007,1
1489043009,0
1489043046,1
1489043054,0
1489053688,1
1489053746,0
1489053900,1
1489053910,0
1489053917,1
1489053999,0
1489054073,1
1489054079,0
1489054083,1
1489073983,1
1489074335,0
1489074362,1
1489074480,0
1489074495,1
1489074730,0
1489074733,1
1489074751,0
1489074812,1
1489074824,0
1489074829,1
1489074885,0
1489054427,0
1489054558,1
1489054575,0
1489054720,1
1489054745,0
1489054755,1
1489054796,0
1489054802,1
1489054841,0
1489055077,1
1489055080,0
1489055085,1
1489055101,0
1489055127,1
1489055130,0
1489055212,1
1489055619,0
1489055695,1
1489055698,0
1489055701,1
1489078807,1
1489078826,0
1489078828,1
1489078853,0
1489078916,1
1489078918,0
1489079158,1
1489079163,0
1489079213,1
1489079294,0
1489079523,1
1489079534,0
1489080923,1
1489080961,0
1489075131,1
1489075185,0
1489075774,1
1489075778,0
1489076318,1
1489076324,0
1489076436,1
1489076458,0
1489076469,1
1489076483,0
1489086740,1
1489086839,0
1489084424,1
1489084447,0
1489089798,1
1489089798,0
1489090117,1
1489090262,0
1489090263,1
1489090267,0
1489090310,1
1489077084,1
1489077087,0
1489077794,1
1489077852,0
1489077878,1
1489078282,0
1489078306,1
1489078309,0
1489078345,1
1489078387,0
1489078433,1
1489078521,0
1489078642,1
1489078742,0
1489078743,1
1489078757,0
1489089250,1
1489089294,0
1489090425,0
1489090430,1
1489090445,0
1489090909,1
1489090961,0
1489087539,1
1489087543,0
1489089117,1
1489089130,0
1489091878,1
1489091881,0
1489092311,1
1489092377,0
1489093948,1
1489094360,0
1489094365,1
1489094375,0
1489118402,1
1489118425,0
1489121679,1
1489122435,0
1489122446,1
1489122447,0
1489123762,1
1489123767,0
1489151617,1
1489151621,0
1489152152,1
1489152158,0
1489152448,1
1489152450,0
1489152773,1
1489149701,1
1489149715,0
1489149899,1
1489149909,0
1489154587,1
1489154726,0
1489154728,1
1489154738,0
1489154908,1
1489154976,0
1489140805,1
1489140952,0
1489141373,1
1489141418,0
1489141428,1
1489141461,0
1489141787,1
1489141819,0
1489141921,1
1489141937,0
1489142067,1
1489142109,0
1489142235,1
1489142253,0
1489147913,1
1489147919,0
1489148187,1
1489148213,0
1489148705,1
1489148723,0
1489142330,1
1489142340,0
1489142476,1
1489142614,0
1489142617,1
1489142630,0
1489142787,1
1489142792,0
1489143629,1
1489143640,0
1489143647,1
1489143660,0
1489128256,1
1489128258,0
1489128265,1
1489128281,0
1489128316,1
1489128320,0
1489128656,1
1489128667,0
1489128756,1
1489128794,0
1489128940,1
1489128951,0
1489129089,1
1489129092,0
1489129096,1
1489129159,0
1489133522,1
1489133552,0
1489134065,1
1489134083,0
1489134138,1
1489134162,0
1489126323,1
1489126354,0
1489126438,1
1489126468,0
1489126535,1
1489126720,0
1489126804,1
1489126892,0
1489127067,1
1489127070,0
1489127075,1
1489127093,0
1489127326,1
1489127340,0
1489137561,1
1489137564,0
1489152776,0
1489152896,1
1489152898,0
1489153689,1
1489153758,0
1489153865,1
1489154196,0
1489154199,1
1489154211,0
1489131187,1
1489131197,0
1489131303,1
1489131305,0
1489131673,1
1489131702,0
1489131922,1
1489132076,0
1489129237,1
1489129239,0
1489129243,1
1489129259,0
1489129417,1
1489129461,0
1489129875,1
1489129915,0
1489155069,1
1489155215,0
1489155346,1
1489155485,0
1489155653,1
1489155686,0
1489156272,1
1489156282,0
1489156283,1
1489156294,0
1489156302,1
1489156871,0
1489221351,1
1489221463,0
1489261776,1
1489261779,0
1489262271,1
1489262276,0
1489230688,1
1489230716,0
1489187548,1
1489187551,0
1489237730,1
1489237773,0
1489238431,1
1489238617,0
1489264921,1
1489265129,0
1489162067,1
1489162073,0
1489160700,1
1489160703,0
1489336439,1
1489336495,0
1489240692,1
1489240755,0
1489166784,1
1489166811,0
1489260282,1
1489260286,0
1489261463,1
1489261482,0
1489189366,1
1489189370,0
1489189391,1
1489189432,0
1489247846,1
1489247892,0
1489176980,0
1489177395,1
1489177398,0
1489178133,1
1489178162,0
1489178297,1
1489178313,0
1489190431,1
1489190468,0
1489191235,1
1489191246,0
1489184339,1
1489184350,0
1489184599,1
1489184610,0
1489308000,1
1489308019,0
1489308024,1
1489308030,0
1489308380,1
1489308403,0
1489308492,1
1489308510,0
1489308523,1
1489255426,1
1489255428,0
1489255915,1
1489255935,0
1489304581,1
1489304598,0
1489304652,1
1489305196,0
1489305301,1
1489305305,0
1489305427,1
1489305800,0
1489176952,1
1489331313,1
1489331316,0
1489331888,1
1489331964,0
1489332038,1
1489332040,0
1489270657,1
1489270668,0
1489236890,1
1489236893,0
1489252011,1
1489252242,0
1489252404,1
1489252418,0
1489180987,0
1489181695,1
1489181705,0
1489159146,1
1489159236,0
1489274817,1
1489274835,0
1489275090,1
1489275235,0
1489275237,1
1489275253,0
1489275265,1
1489275599,0
1489275600,1
1489275611,0
1489227471,1
1489227506,0
1489228764,1
1489228782,0
1489229035,1
1489229065,0
1489229158,1
1489229162,0
1489225240,1
1489225454,0
1489225474,1
1489225820,0
1489225823,1
1489225832,0
1489329532,1
1489329733,0
1489330899,1
1489330910,0
1489169012,1
1489169022,0
1489169023,1
1489169026,0
1489169394,1
1489169399,0
1489311996,1
1489312567,0
1489312653,1
1489312658,0
1489234462,1
1489234464,0
1489308600,0
1489309179,1
1489309195,0
1489309471,1
1489309475,0
1489178917,1
1489178933,0
1489178973,1
1489178986,0
1489179181,1
1489179186,0
1489179383,1
1489179392,0
1489179395,1
1489179516,0
1489179803,1
1489180164,0
1489180930,1
1489180933,0
1489180940,1
1489337762,1
1489337922,0
1489317785,1
1489317804,0
1489252801,1
1489252812,0
1489253914,1
1489253929,0
1489253954,1
1489253956,0
1489254123,1
1489254147,0
1489254148,1
1489254158,0
1489172925,1
1489172947,0
1489174007,1
1489174047,0
1489174098,1
1489174116,0
1489174179,1
1489174230,0
1489174315,1
1489174335,0
1489174335,1
1489174346,0
1489341209,0
1489341207,1
1489342641,1
1489342658,0
1489351100,1
1489351225,0
1489351410,1
1489351702,0
1489351705,1
1489351716,0
1489351758,1
1489351768,0
1489380302,1
1489380322,0
1489381215,1
1489381229,0
1489381550,1
1489381852,0
1489382044,1
1489382439,0
1489382956,1
1489383232,0
1489384000,1
1489384011,0
1489384258,1
1489384261,0
1489402567,1
1489391504,1
1489391514,0
1489391581,1
1489391611,0
1489417789,1
1489417841,0
1489393934,1
1489393937,0
1489394200,1
1489394203,0
1489394207,1
1489394256,0
1489394343,1
1489394383,0
1489395660,1
1489395671,0
1489416958,1
1489417010,0
1489417093,1
1489417194,0
1489417314,1
1489417318,0
1489417527,1
1489417562,0
1489417565,1
1489417576,0
1489392908,1
1489392961,0
1489393774,1
1489393777,0
1489385252,1
1489385267,0
1489400233,1
1489400259,0
1489400738,1
1489400747,0
1489411398,1
1489411403,0
1489406361,1
1489407176,0
1489407179,1
1489407227,0
1489407227,1
1489407258,0
1489407269,1
1489407330,0
1489407336,1
1489407451,0
1489407771,1
1489407775,0
1489407923,1
1489408086,0
1489408602,1
1489408613,0
1489409339,1
1489409356,0
1489402724,0
1489402754,1
1489402813,0
1489396111,1
1489396124,0
1489396679,1
1489396706,0
1489396708,1
1489396721,0
1489396776,1
1489396793,0
1489396794,1
1489396835,0
1489414709,1
1489414787,0
1489414852,1
1489414869,0
1489415035,1
1489415038,0
1489415344,1
1489415346,0
1489415426,1
1489415455,0
1489415548,1
1489415624,0
1489415630,1
1489415658,0
1489415741,1
1489415749,0
1489415750,1
1489415761,0
1489387772,1
1489387804,0
1489388056,1
1489388064,0
1489409828,1
1489409846,0
1489409891,1
1489409918,0
1489409933,1
1489409978,0
1489409980,1
1489410005,0
1489410162,1
1489410368,0
1489413728,1
1489413739,0
1489413766,1
1489413813,0
1489413839,1
1489414020,0
1489414071,1
1489414127,0
1489386617,1
1489386700,0
1489419315,1
1489419317,0
1489419679,1
1489419683,0
1489421401,1
1489421404,0
1489428489,1
1489428490,0
1489430707,1
1489430709,0
1489431230,1
1489431232,0
1489434628,1
1489434746,0
1489434750,1
1489434760,0
1489464902,1
1489464922,0
1489465191,1
1489466402,0
1489466973,1
1489467152,0
1489467162,1
1489467173,0
1489468137,1
1489468146,0
1489468149,1
1489468162,0
1489473545,1
1489473562,0
1489473563,1
1489473588,0
1489473606,1
1489473779,0
1489473808,1
1489473818,0
1489473946,1
1489473949,0
1489474047,1
1489474048,0
1489474192,1
1489474200,0
1489474506,1
1489474519,0
1489474673,1
1489474770,0
1489481358,1
1489481361,0
1489482780,1
1489482784,0
1489503441,1
1489503452,0
1489503857,1
1489503859,0
1489503859,1
1489503872,0
1489503970,1
1489503989,0
1489504217,1
1489504307,0
1489504865,1
1489477223,1
1489477234,0
1489507437,1
1489507474,0
1489501337,1
1489501355,0
1489498990,1
1489498995,0
1489490929,1
1489490931,0
1489491170,1
1489491238,0
1489470921,1
1489470967,0
1489471604,1
1489493617,0
1489493921,1
1489493938,0
1489494366,1
1489495050,0
1489495066,1
1489495075,0
1489495077,1
1489495091,0
1489495094,1
1489495105,0
1489495156,1
1489502989,1
1489502991,0
1489475684,1
1489475686,0
1489476024,1
1489476029,0
1489476328,1
1489476330,0
1489476331,1
1489476362,0
1489476739,1
1489476757,0
1489476777,1
1489476793,0
1489476929,1
1489476932,0
1489486374,1
1489505315,0
1489505671,1
1489505674,0
1489499666,1
1489499671,0
1489500182,1
1489500186,0
1489500291,1
1489500295,0
1489500329,1
1489500330,0
1489496045,0
1489496073,1
1489496178,0
1489496265,1
1489496416,0
1489496427,1
1489496429,0
1489496621,1
1489496698,0
1489497112,1
1489497122,0
1489492117,1
1489492505,0
1489492571,1
1489492676,0
1489492836,1
1489492892,0
1489492920,1
1489492942,0
1489493485,1
1489493518,0
1489493522,1
1489493544,0
1489493600,1
1489471791,0
1489471802,1
1489471835,0
1489471846,1
1489472128,0
1489472129,1
1489472139,0
1489472195,1
1489472276,0
1489473037,1
1489473040,0
1489473237,1
1489473362,0
1489479195,1
1489479198,0
1489479205,1
1489479218,0
1489480622,1
1489480640,0
1489486792,0
1489486812,1
1489486829,0
1489487045,1
1489487065,0
1489487066,1
1489487079,0
1489487262,1
1489487426,0
1489487530,1
1489487561,0
1489487609,1
1489487623,0
1489483046,1
1489483170,0
1489483365,1
1489483376,0
1489483502,1
1489483513,0
1489509513,1
1489510072,0
1489511546,1
1489511557,0
1489514515,1
1489514517,0
1489515736,1
1489515810,0
1489516399,1
1489516403,0
1489519171,1
1489519187,0
1489519261,1
1489519286,0
1489519292,1
1489519304,0
1489521440,1
1489521592,0
1489521593,1
1489521604,0
1489522654,1
1489522973,0
1489522977,1
1489523148,0
1489523155,1
1489523167,0
1489551303,1
1489551327,0
1489554022,1
1489554036,0
1489573304,1
1489573381,0
1489576090,0
1489577310,1
1489577334,0
1489577742,1
1489577744,0
1489581341,1
1489581346,0
1489581352,1
1489581360,0
1489581375,1
1489581415,0
1489581515,1
1489581999,0
1489582033,1
1489582446,0
1489582500,1
1489582512,0
1489582691,1
1489582693,0
1489561746,0
1489561777,1
1489561931,0
1489562076,1
1489562087,0
1489562090,1
1489562235,0
1489562465,1
1489562479,0
1489562895,1
1489562898,0
1489563365,1
1489563376,0
1489563383,1
1489584949,1
1489584966,0
1489586138,1
1489586155,0
1489567882,1
1489567884,0
1489563595,0
1489563613,1
1489563690,0
1489564063,1
1489564072,0
1489565065,1
1489565078,0
1489575319,1
1489575361,0
1489575364,1
1489575367,0
1489575465,1
1489575524,0
1489575558,1
1489575560,0
1489575627,1
1489589403,0
1489589595,1
1489590017,0
1489590205,1
1489590216,0
1489556706,1
1489556739,0
1489557219,1
1489557236,0
1489588831,1
1489589272,0
1489589378,1
1489584018,1
1489584035,0
1489581090,1
1489581127,0
1489578341,1
1489578423,0
1489578433,1
1489578444,0
1489578498,1
1489578500,0
1489578632,1
1489578653,0
1489578657,1
1489578709,0
1489578713,1
1489578717,0
1489559273,1
1489559287,0
1489559298,1
1489559311,0
1489559319,1
1489559648,0
1489559720,1
1489570802,0
1489572050,1
1489572068,0
1489586359,1
1489586370,0
1489586474,1
1489586512,0
1489565794,1
1489565823,0
1489559965,0
1489559967,1
1489559978,0
1489561082,1
1489561084,0
1489561177,1
1489561179,0
1489561560,1
1489569313,1
1489569324,0
1489570032,1
1489570033,0
1489570034,1
1489570072,0
1489570125,1
1489570131,0
1489570356,1
1489570371,0
1489570602,1
1489570606,0
1489570669,1
1489570754,0
1489570757,1
1489596593,1
1489596618,0
1489597230,1
1489597236,0
1489597469,1
1489597475,0
1489598386,1
1489598451,0
1489598564,1
1489598787,0
1489599084,1
1489599112,0
1489599521,1
1489599551,0
1489599574,1
1489599586,0
1489602278,1
1489602491,0
1489603952,1
1489604567,0
1489604874,1
1489605129,0
1489606295,1
1489606315,0
1489609122,1
1489609133,0
1489609795,1
1489609806,0
1490008910,1
1490008913,0
1490008920,1
1490008949,0
1490008968,1
1490008996,0
1490009965,1
1490009978,0
1490022676,1
1490022681,0
1490022888,1
1490022899,0
1490014318,1
1490014919,0
1490014924,1
1490014950,0
1490006955,0
1490007199,1
1490007206,0
1490007417,1
1490007432,0
1490007490,1
1490007497,0
1490018865,1
1490018877,0
1490004042,1
1490004086,0
1490004241,1
1490004243,0
1490004859,1
1490004861,0
1490004866,1
1490005011,0
1490005022,1
1490005076,0
1490005108,1
1490021851,1
1490021872,0
1490022020,1
1490022040,0
1490022040,1
1490022054,0
1490012742,1
1490012747,0
1490013058,1
1490013064,0
1490013316,1
1490013318,0
1490013333,1
1490013361,0
1490013785,1
1490013796,0
1490013936,1
1490013938,0
1490014133,1
1490014170,0
1489999649,1
1489999649,0
1489999712,1
1489999733,0
1490000786,1
1490000793,0
1490000839,1
1490000856,0
1490000935,1
1490001025,0
1490018363,1
1490018380,0
1490018408,1
1490018423,0
1490018428,1
1490018441,0
1490018588,1
1490018606,0
1490018668,1
1490018674,0
1490003171,1
1490003182,0
1490005186,0
1490006780,1
1490006795,0
1490006924,1
1490023128,1
1490023130,0
1490024610,1
1490024980,0
1490025320,1
1490025434,0
1490025600,1
1490025749,0
1490028018,1
1490028028,0
1490029723,1
1490029736,0
1490029742,1
1490029772,0
1490030134,1
1490030145,0
1490033269,1
1490033271,0
1490035672,1
1490035682,0
1490036612,1
1490036626,0
1490038627,1
1490038794,0
1490041651,1
1490041652,0
1490041658,1
1490041660,0
1490041909,1
1490042020,0
1490043308,1
1490043320,0
1490043429,1
1490043528,0
1490069702,1
1490069729,0
1490071064,1
1490071076,0
1490071719,1
1490071732,0
1490073667,1
1490073678,0
1490074122,1
1490074161,0
1490105907,1
1490105910,0
1490092723,1
1490092725,0
1490092728,1
1490092742,0
1490092773,1
1490092880,0
1490092923,1
1490092926,0
1490097225,1
1490097240,0
1490098216,1
1490098232,0
1490098622,1
1490098628,0
1490087506,1
1490087513,0
1490087786,1
1490087819,0
1490099102,1
1490099128,0
1490100147,1
1490100156,0
1490100313,1
1490100319,0
1490100546,1
1490100554,0
1490100746,1
1490093908,1
1490093930,0
1490093942,1
1490093965,0
1490090963,1
1490090966,0
1490081341,1
1490081344,0
1490081346,1
1490081357,0
1490081358,1
1490081378,0
1490081431,1
1490081454,0
1490081589,1
1490081603,0
1490107279,1
1490107289,0
1490107491,1
1490107564,0
1490107625,1
1490108233,0
1490084433,1
1490084460,0
1490084466,1
1490084484,0
1490084528,1
1490084587,0
1490084736,1
1490084740,0
1490101237,0
1490102572,1
1490108884,1
1490108894,0
1490108898,1
1490108934,0
1490074945,1
1490074948,0
1490076530,1
1490076572,0
1490076626,1
1490076658,0
1490077218,1
1490077362,0
1490077959,1
1490078100,0
1490102670,0
1490102767,1
1490102777,0
1490103326,1
1490103332,0
1490078354,1
1490078398,0
1490078570,1
1490078777,0
1490078795,1
1490078936,0
1490079420,1
1490079423,0
1490079538,1
1490079544,0
1490079571,1
1490079636,0
1490080020,1
1490080023,0
1490095585,1
1490095598,0
1490085683,1
1490085685,0
1490086798,1
1490086801,0
1490109336,1
1490109338,0
1490114152,1
1490114162,0
1490115789,1
1490116084,0
1490116422,1
1490116424,0
1490116571,1
1490116582,0
1490117158,1
1490117888,0
1490118612,1
1490119416,0
1490119503,1
1490119632,0
1490119796,1
1490119916,0
1490120478,1
1490120612,0
1490121218,1
1490121461,0
1490121711,1
1490121722,0
1490121732,1
1490121967,0
1490122131,1
1490122878,0
1490122885,1
1490122990,0
1490123329,1
1490123366,0
1490123740,1
1490123746,0
1490123803,1
1490123818,0
1490123876,1
1490123881,0
1490123928,1
1490123975,0
1490124006,1
1490124032,0
1490124070,1
1490124087,0
1490124089,1
1490124114,0
1490124179,1
1490124189,0
1490124291,1
1490124302,0
1490124542,1
1490124677,0
1490125045,1
1490125182,0
1490125193,1
1490125203,0
1490125219,1
1490125221,0
1490125527,1
1490125538,0
1490125706,1
1490125716,0
1490125799,1
1490125955,0
1490125981,1
1490126293,0
1490126399,1
1490126524,0
1490126525,1
1490126645,0
1490126765,1
1490126890,0
1490126904,1
1490126908,0
1490127041,1
1490127245,0
1490127334,1
1490127344,0
1490127471,1
1490127611,0
1490127766,1
1490127777,0
1490127947,1
1490128259,0
1490128334,1
1490128460,0
1490128541,1
1490128734,0
1490128803,1
1490128810,0
1490128951,1
1490129082,0
1490129137,1
1490129437,0
1490129450,1
1490129695,0
1490131096,1
1490131107,0
1490131471,1
1490131481,0
1490134414,1
1490134432,0
1490134720,1
1490134754,0
1490151539,1
1490151543,0
1490151777,1
1490151794,0
1490157249,1
1490157254,0
